Likes and Reactions,Followed Accounts,Time Spent Online (hrs/weekday),Time Spent Online (hrs/weekend),Click-Through Rates (CTR),Conversion Rates,Ad Interaction Time (sec),DIY Crafts,Data Science,Digital Marketing,Eco-Friendly Living,Fashion Modelling,Fitness and Wellness,Gaming,Gardening,Gourmet Cooking,Investing and Finance,Music Production,Pet Care,Photography,Reading and Literature,Software Engineering,Travel and Adventure,Age_25-34,Age_35-44,Age_45-54,Age_55-64,Age_65+,Gender_Male,Location_Suburban,Location_Urban,Language_Hindi,Language_Mandarin,Language_Spanish,Education Level_High School,Education Level_Master,Education Level_PhD,Education Level_Technical,Device Usage_Mobile + Desktop,Device Usage_Mobile Only,Device Usage_Tablet,Income Level_100k+,Income Level_20k-40k,Income Level_40k-60k,Income Level_60k-80k,Income Level_80k-100k,Segment
2816,400,4.9,7.7,0.057,0.028,131,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,1
290,127,3.6,4.2,0.206,0.077,162,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1
1435,200,3.5,2.7,0.074,0.047,153,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,1
8281,51,1.6,7.6,0.176,0.032,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,1
478,51,3.8,5.2,0.128,0.062,164,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2
3929,324,3.9,1.7,0.146,0.065,140,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
6480,285,1.9,5.0,0.045,0.077,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,3
715,338,2.7,4.5,0.184,0.016,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0
2430,26,1.8,7.0,0.047,0.074,119,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
1854,292,1.7,4.7,0.028,0.06,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2
563,440,0.6,2.8,0.137,0.006,117,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,1
9258,267,1.8,5.7,0.177,0.078,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,1
4367,72,3.0,4.8,0.013,0.038,63,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0
3258,71,0.5,2.6,0.017,0.033,162,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,1
3724,109,1.8,5.0,0.201,0.045,83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,1
5038,28,4.5,6.8,0.202,0.035,40,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,2
5517,26,3.2,1.2,0.061,0.034,59,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0
6104,334,3.2,5.4,0.154,0.081,48,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,3
8981,432,2.3,3.4,0.111,0.012,159,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,1
5703,475,3.5,3.0,0.158,0.097,81,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,3
2312,382,1.4,3.7,0.216,0.055,82,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,1
6220,255,4.2,3.4,0.02,0.018,105,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,1
5918,260,1.0,6.8,0.194,0.013,34,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,3
482,464,3.5,2.9,0.123,0.059,43,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1
2356,90,2.0,6.1,0.141,0.063,17,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1
1512,48,3.9,1.7,0.163,0.005,126,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,2
9875,45,3.0,7.7,0.231,0.024,148,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,1
6246,433,2.5,5.4,0.014,0.08,176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,1
471,438,1.3,5.9,0.007,0.005,116,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1
5906,397,3.4,3.1,0.045,0.086,159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
5665,495,4.9,3.9,0.247,0.066,49,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,1
8902,418,4.2,2.6,0.179,0.043,123,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
8407,206,0.8,7.5,0.154,0.035,39,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,3
7537,167,2.2,4.4,0.012,0.002,160,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0
546,213,4.7,5.4,0.22,0.083,11,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,3
1491,205,2.8,6.1,0.203,0.014,114,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,1
1440,225,3.5,3.6,0.166,0.031,118,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,3
3039,294,4.6,6.0,0.085,0.057,55,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1
6069,466,4.4,5.7,0.018,0.025,50,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,1
9365,205,2.8,5.9,0.145,0.05,24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0
4913,316,2.5,4.4,0.18,0.081,100,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3
3669,161,2.0,3.7,0.024,0.047,42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0
5554,23,3.7,2.6,0.158,0.095,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1
3250,334,1.8,6.8,0.072,0.085,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
9897,155,1.6,5.3,0.191,0.033,158,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,1
6514,435,2.1,4.1,0.135,0.04,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,2
4757,66,1.3,7.6,0.032,0.042,171,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1
7047,220,3.6,1.3,0.132,0.063,152,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
8043,277,3.3,7.0,0.099,0.029,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,0
3762,219,2.7,8.0,0.045,0.097,54,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2
4582,26,2.3,7.2,0.21,0.061,56,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0
4897,295,4.6,6.7,0.003,0.04,90,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,1
5168,353,0.6,3.6,0.078,0.065,119,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,2
5580,212,4.0,2.6,0.003,0.04,154,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,1
8133,108,4.6,6.1,0.024,0.082,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2
1083,288,2.5,3.1,0.074,0.057,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,1
5707,218,3.0,2.2,0.014,0.004,121,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3
8643,138,4.8,6.5,0.149,0.018,47,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
9571,344,1.5,3.2,0.022,0.086,86,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,1
2007,297,2.8,7.4,0.175,0.056,155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1
7024,261,2.6,6.9,0.013,0.095,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
9316,274,1.7,6.9,0.015,0.007,141,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,3
8837,280,4.2,6.4,0.076,0.03,117,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
4274,421,4.5,7.2,0.224,0.019,139,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0
9180,417,4.0,6.6,0.16,0.055,173,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1
7365,197,1.4,5.2,0.193,0.038,58,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0
9397,428,0.9,3.1,0.035,0.016,69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,0
2090,223,3.2,7.2,0.209,0.064,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,1
5696,292,0.8,6.9,0.002,0.054,136,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,1
4098,220,3.5,4.3,0.053,0.027,82,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,2
3875,374,2.9,1.3,0.154,0.048,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3
9212,85,3.5,5.5,0.094,0.075,104,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,1
4745,157,3.2,1.4,0.246,0.021,134,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1
2161,330,2.4,7.5,0.008,0.029,108,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,2
4587,222,1.4,7.7,0.25,0.035,146,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,3
4535,442,1.9,2.3,0.156,0.075,152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2
2744,118,2.9,5.7,0.14,0.085,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1145,138,3.4,1.6,0.015,0.038,53,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
8051,19,4.0,6.1,0.068,0.03,140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,3
6549,56,4.0,3.4,0.231,0.089,178,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,1
2781,388,4.9,5.8,0.089,0.1,153,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,2
3299,324,1.8,3.6,0.165,0.067,91,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,1
6868,105,0.8,2.0,0.25,0.099,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
9230,455,2.1,3.8,0.066,0.066,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
7540,112,3.8,1.8,0.144,0.073,105,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1
8733,389,2.5,5.0,0.174,0.039,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
2650,351,4.2,1.3,0.041,0.043,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
4325,155,3.0,4.7,0.037,0.014,110,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
696,377,4.7,7.2,0.114,0.082,31,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,1
6154,439,4.8,6.9,0.096,0.093,108,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1
1605,425,0.8,7.2,0.179,0.062,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,1
9153,36,2.6,7.5,0.017,0.034,150,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,2
6568,229,3.2,1.7,0.243,0.015,39,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,1
7336,27,1.7,1.9,0.004,0.027,117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,1
